Superficie,Tourney_Level,Cat_Rank,Cat_Age,Cat_Ht,Fav_Hand,Hand_Matchup,Cat_Ace,Cat_DF,Cat_ServiceWinPerc,Risultato_Favorevole
Hard,G,Equilibrato,Medio,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,G,FavoritoMedio,Medio,Inferiore,L,Opposta,Inferiore,Superiore,Medio,Vittoria
Hard,G,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,G,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,G,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Hard,G,Equilibrato,Medio,Inferiore,L,Opposta,Inferiore,Medio,Superiore,Vittoria
Hard,G,Equilibrato,Medio,Superiore,R,StessaMano,Medio,Superiore,Medio,Sconfitta
Hard,G,Equilibrato,Medio,Inferiore,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Superiore,L,Opposta,Inferiore,Inferiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Inferiore,L,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Medio,L,Opposta,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Superiore,R,Opposta,Superiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Medio,Superiore,R,Opposta,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,Equilibrato,Inferiore,Medio,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Medio,L,Opposta,Superiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Inferiore,Superiore,L,Opposta,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Superiore,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Sconfitta
Clay,A,FavoritoNetto,Medio,Medio,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Inferiore,Superiore,L,Opposta,Superiore,Superiore,Medio,Sconfitta
Clay,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Medio,Inferiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Medio,Medio,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Clay,A,Equilibrato,Superiore,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Superiore,Superiore,R,StessaMano,Medio,Inferiore,Medio,Sconfitta
Hard,A,FavoritoNetto,Superiore,Superiore,L,Opposta,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Inferiore,R,Opposta,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Medio,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,Opposta,Superiore,Superiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Medio,R,Opposta,Medio,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Vittoria
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Superiore,Medio,Superiore,Vittoria
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Medio,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Superiore,Inferiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Medio,Superiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Medio,Medio,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Clay,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Clay,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Inferiore,L,Opposta,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,L,Opposta,Inferiore,Medio,Medio,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Medio,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Superiore,Medio,Vittoria
Hard,A,Equilibrato,Inferiore,Superiore,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,L,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Superiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Medio,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Medio,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Medio,R,Opposta,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,Opposta,Superiore,Superiore,Medio,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Superiore,Medio,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,Opposta,Medio,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,L,Opposta,Inferiore,Superiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Medio,L,Opposta,Inferiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Sconfitta
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Superiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Inferiore,R,StessaMano,Medio,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Superiore,Inferiore,L,Opposta,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Superiore,L,Opposta,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Medio,Medio,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Inferiore,Superiore,Medio,Sconfitta
Hard,A,FavoritoMedio,Superiore,Medio,L,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,Equilibrato,Inferiore,Inferiore,R,StessaMano,Medio,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,L,Opposta,Medio,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,Equilibrato,Medio,Superiore,R,StessaMano,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoMedio,Superiore,Medio,R,Opposta,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Inferiore,Superiore,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,Opposta,Medio,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Vittoria
Hard,A,FavoritoMedio,Medio,Superiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Superiore,Superiore,Medio,Vittoria
Hard,A,FavoritoNetto,Superiore,Medio,R,StessaMano,Superiore,Medio,Superiore,Vittoria
Hard,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Medio,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Hard,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Medio,Vittoria
Hard,A,FavoritoMedio,Inferiore,Medio,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Hard,A,Equilibrato,Inferiore,Superiore,R,Opposta,Medio,Inferiore,Superiore,Vittoria
Hard,A,FavoritoMedio,Medio,Medio,R,StessaMano,Superiore,Medio,Medio,Vittoria
Hard,A,Equilibrato,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Inferiore,Sconfitta
Hard,A,FavoritoNetto,Medio,Medio,R,StessaMano,Superiore,Superiore,Superiore,Vittoria
Hard,A,Equilibrato,Medio,Medio,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Medio,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoMedio,Medio,Medio,R,Opposta,Medio,Superiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Medio,Medio,R,StessaMano,Superiore,Medio,Medio,Sconfitta
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Superiore,Inferiore,Medio,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Medio,R,Opposta,Superiore,Superiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Medio,Superiore,Vittoria
Clay,A,FavoritoMedio,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Inferiore,Sconfitta
Clay,A,Equilibrato,Medio,Superiore,R,Opposta,Inferiore,Inferiore,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Inferiore,Medio,R,StessaMano,Medio,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Inferiore,Superiore,Medio,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Medio,R,Opposta,Superiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Inferiore,Superiore,L,Opposta,Inferiore,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,L,Opposta,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoMedio,Inferiore,Inferiore,R,Opposta,Medio,Medio,Inferiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,StessaMano,Medio,Inferiore,Superiore,Vittoria
Clay,A,FavoritoNetto,Inferiore,Inferiore,R,Opposta,Medio,Inferiore,Medio,Vittoria
Clay,A,FavoritoNetto,Medio,Inferiore,R,StessaMano,Medio,Medio,Inferiore,Vittoria
Clay,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Medio,Inferiore,Sconfitta
Clay,A,FavoritoNetto,Superiore,Inferiore,R,Opposta,Inferiore,Superiore,Superiore,Vittoria
